1588	1880	9
14	2322	34
120	6754	19
151	3993	10
6260	8241	3
9903	8954	11
1193	1411	5
249	7624	29
143	9417	9
179	832	3
14	8169	19
1170	8511	6
57	4362	0
101	8558	13
118	4329	4
116	2317	0
673	1229	14
14	5768	20
13444	7773	11
156	6843	18
4807	1432	17
101	7719	7
107	4856	9
135	5139	4
113	5759	2
3345	2083	4
12	3756	3
14	2925	13
179	9763	6
1049	7723	24
115	5314	5
172	5150	4
3967	7604	16
101	6958	5
114	3146	24
22882	7410	5
173	4639	6
1898	5147	1
882	9135	20
17465	3794	1
102	2639	14
765	2193	3
13691	3109	6
6982	2187	15
101	2310	7
122	7826	3
1583	9778	13
12	6725	19
5304	1453	10
128	184	5
114	3809	2
2833	1515	18
384	8607	11
101	9027	1
111	2202	7
14	3500	31
399	9465	8
131	5163	17
112	2801	13
130	7392	4
157	233	34
124	2427	15
107	188	17
3310	6136	16
1477	3001	0
205	9244	0
125	2747	3
170	716	5
101	7885	11
529	1908	10
4739	4331	5
12	8197	27
148	4667	1
21338	6134	4
4540	3407	11
101	8580	1
304	3521	7
497	9339	0
118	4099	8
101	1569	16
4679	9499	9
167	608	15
641	5020	6
103	4367	3
106	9658	6
14910	8087	16
199	261	2
115	1671	9
1928	1942	1
115	3494	12
1697	1759	3
15699	8135	5
169	2283	24
12833	1155	19
110	7583	3
104	2953	6
1409	1611	1
146	1167	9
9473	3841	4
19148	802	6
12	4679	30
105	9421	30
122	1820	6
365	7752	14
240	2808	12
14	4525	14
137	186	9
105	6914	2
3153	5370	9
14	5284	12
108	3641	8
166	9839	19
102	5666	5
213	1517	8
16	4880	9
439	8080	27
123	4185	0
26739	8744	24
12	5391	10
856	4750	7
221	2606	1
989	5243	1
105	6310	8
2	424	3
12680	7988	1
104	3265	18
59	5978	5
153	6489	3
137	4795	13
190	4881	0
20607	2734	6
192	7506	18
298	7765	11
1032	4512	24
547	3088	15
12625	7678	3
113	3890	13
7853	3286	18
183	1128	4
14	6242	13
108	5309	3
4682	7548	11
128	373	11
613	9156	11
107	5490	3
286	9383	8
113	4597	8
236	6435	14
104	8463	10
186	6659	11
171	472	10
448	6506	6
1762	6831	5
18904	5289	32
105	8911	6
1142	4837	10
103	7139	8
2147	6078	6
132	5709	6
101	1453	8
408	2968	2
642	5505	11
3663	5503	15
108	924	3
14	6401	7
106	403	15
14	3907	13
101	8621	7
104	8427	2
179	7022	6
126	1943	13
259	8152	5
17960	4658	8
2979	6123	3
4420	2231	4
16	1532	7
154	5461	0
14	9709	19
1042	9430	9
5285	4345	3
717	3620	6
106	3453	28
1738	4355	4
3049	7817	9
119	4174	8
228	7383	9
167	7753	12
105	7845	4
197	7147	8
286	5888	17
116	2221	0
3006	8424	6
107	8446	4
102	8042	4
521	9807	0
178	6458	22
694	5712	10
1925	911	7
323	5858	1
121	8992	9
165	5038	20
14012	6178	17
484	4143	15
102	2700	4
104	2179	8
14638	9660	4
102	6912	12
910	2643	3
14	6508	9
8581	1158	3
103	9506	16
115	8323	12
106	6838	16
101	4994	12
104	4897	21
450	5005	11
145	1284	1
705	5422	5
5917	8590	19
130	9984	12
130	3503	6
19109	5580	18
219	7682	0
8	1726	10
5955	5490	0
107	4595	19
600	3466	3
19620	6541	2
8016	9813	11
144	5519	5
4293	7956	15
109	4318	3
1663	3887	6
147	3821	8
103	5542	1
237	5230	7
852	7367	7
14	674	14
112	2320	27
106	6704	6
159	6641	1
23328	3840	23
8005	2920	13
102	896	13
785	7762	17
25973	3226	17
499	9703	2
440	4057	1
5325	799	3
206	2034	3
14	4463	16
123	4601	0
1534	6987	15
8504	5510	16
12	1671	8
14	7717	9
237	9123	22
12430	1601	19
146	898	1
327	2621	1
7903	2108	2
125	6044	4
104	9771	4
15535	2359	17
106	5279	3
482	2353	1
12	3586	7
14	3085	11
105	5934	15
17167	7491	6
12	3269	7
129	9856	2
146	7144	12
6471	2024	4
127	80	7
133	5088	18
141	8047	7
161	2385	13
106	9243	18
115	4002	6
16269	5425	13
133	9837	1
274	8788	0
239	953	5
24956	1579	7
299	9820	9
120	3883	3
113	8799	4
4839	4421	1
6465	3850	2
4865	4905	7
189	7164	8
131	589	8
14	3464	12
150	5372	0
296	1624	18
7701	8326	6
12	8963	20
110	2367	14
124	6355	20
14	6703	26
102	1646	22
114	6498	7
261	4631	7
397	2228	12
14	4041	26
14	4943	9
210	9609	0
14	5249	11
174	2874	14
112	5936	7
14	3307	6
9	9403	26
847	261	10
104	7662	11
3369	9470	11
299	4117	11
7	6264	18
103	771	18
268	4706	19
642	2286	5
14	1419	21
126	9648	29
104	9577	3
113	7568	24
13719	5759	9
105	9449	13
172	4732	7
766	8383	7
12	8801	10
107	2001	2
1052	8109	5
127	917	2
14	4653	23
105	269	10
1854	4989	8
572	6315	1
13087	6212	0
102	4430	2
15341	8391	10
707	311	5
11293	3530	0
3575	5768	7
104	2859	3
142	9445	6
180	8930	3
104	6061	16
21860	729	5
316	2556	16
14	4367	11
117	6893	5
8	6100	15
16006	3680	19
101	8075	6
113	7410	6
306	9925	3
102	2688	5
223	128	17
1942	4521	23
563	3509	4
1410	8041	6
7413	4530	4
22491	8478	3
5565	6445	2
14	6255	24
122	2320	18
10685	772	0
4751	3661	18
141	6473	12
2790	9254	12
3082	9930	15
5482	8818	3
116	1792	0
146	9965	5
23813	5565	7
106	7540	19
103	1349	2
19732	2699	8
6019	8590	7
284	1693	2
117	1216	12
101	2695	10
2506	8433	8
114	2628	1
120	556	13
118	8264	18
3144	4407	8
166	6632	6
131	7712	3
57	3951	0
9	6622	8
14403	3082	13
145	1288	0
121	3331	6
14	2447	10
12626	7697	26
9	6134	15
208	4433	11
125	2227	8
151	695	2
102	2022	4
102	6789	11
1834	7908	0
324	9898	1
102	8259	21
104	551	10
3874	2279	1
2054	54	23
105	1421	14
247	5990	13
16349	8877	12
19964	6828	18
488	9348	2
6106	3413	17
113	3766	30
116	1479	0
101	6760	8
153	4185	11
18901	9267	14
153	6039	9
4693	4229	27
122	1143	7
558	5292	6
233	6688	0
102	2797	11
22308	1536	5
17245	1754	2
7998	7513	1
953	1277	4
1343	8759	4
101	6184	10
1938	5974	11
108	3121	3
117	7013	23
176	1427	16
448	9569	11
182	8320	1
102	616	4
15010	8127	0
104	6157	5
342	1192	10
7091	201	22
106	22	8
24931	2240	1
25463	1525	10
105	1710	6
119	3404	8
991	1171	4
198	5574	6
111	8543	24
114	3467	23
120	1030	7
104	5958	8
11217	4150	8
1775	4225	26
165	5923	5
110	1338	5
800	4902	12
14	9768	22
6497	9020	0
8	4372	9
242	5176	14
119	4504	23
20371	1130	7
108	2191	17
3439	1837	25
109	1952	26
189	5135	5
144	2101	5
115	6590	1
12	1054	5
917	7016	13
12639	8226	12
8345	8186	10
101	4508	3
1908	6173	2
3573	7155	4
286	7763	1
876	813	3
386	1482	15
109	6725	3
2152	8018	2
116	3316	11
192	8745	15
621	2371	3
25175	2945	13
265	4637	12
4608	914	19
472	6140	6
18682	678	6
111	2852	8
14	6673	12
112	47	17
14385	1752	17
2611	4596	18
14	7156	16
156	6861	13
22830	8920	8
25474	2294	1
21756	8023	16
7016	7999	10
132	4406	17
14891	7870	4
12	5809	5
26046	6187	8
102	4690	8
2542	6785	7
1625	2029	9
2797	3530	7
143	1685	19
14	2972	16
24377	4623	11
148	5836	14
115	4632	6
14	7227	6
108	2633	5
105	6779	13
12	8222	10
143	9207	2
119	2769	18
136	6658	18
2379	2502	16
1349	8619	3
21322	4427	26
1267	9850	11
589	5788	11
101	7987	6
283	7597	3
160	3406	0
1260	8198	2
14	8272	16
7970	4955	1
650	6883	16
14739	7784	3
849	4058	3
164	2617	14
263	8343	5
4611	7862	14
106	9390	7
14	1786	17
291	1457	1
1254	5429	18
101	4242	7
14	8990	22
314	1295	1
105	8626	3
14	3711	30
141	4019	6
101	8913	22
116	1976	0
155	5675	2
129	8222	9
3680	2119	13
468	19	17
7354	8546	20
162	6282	0
131	8187	9
192	269	14
14	8665	22
3697	9487	1
134	5532	9
105	763	12
8565	1015	7
57	9243	0
103	3029	5
12	6389	24
203	6222	7
4768	7237	7
3981	5663	7
3712	7300	2
1239	2680	10
4947	4127	19
110	4323	7
1286	5362	13
2090	2385	15
961	9834	1
1838	5677	1
4415	6896	22
1802	8429	16
107	2696	1
1446	2842	10
4868	4475	20
287	7901	11
103	6744	25
211	3543	0
102	7191	1
101	9139	8
8615	2300	1
165	5468	5
1353	1855	12
14	8052	20
134	4114	9
469	347	19
117	4511	24
703	7504	5
197	6737	13
22240	3282	5
272	2025	5
239	4737	12
104	6929	15
2514	7018	31
20729	6309	8
447	6614	27
12	3185	6
1010	6427	8
3496	8737	1
23564	4372	6
2917	7645	2
14	8869	40
104	9072	10
151	5164	7
105	1776	11
223	53	4
105	9883	24
291	4437	4
195	3259	16
14	3736	7
108	5125	3
26414	7584	9
207	8686	5
2835	1232	6
102	7734	12
14	7038	7
117	272	1
106	2253	10
385	2094	5
11624	5401	23
246	6607	1
14	4538	30
121	6617	21
143	5296	4
3127	6247	3
20718	7508	6
1858	2502	9
149	4238	3
159	4290	10
26207	5752	8
1799	4751	19
898	5084	10
117	115	11
108	128	9
4452	8376	22
22504	3045	20
346	9977	13
466	6388	17
313	6853	18
107	4291	1
22539	6650	12
10045	5793	6
244	2415	13
12	1841	12
19200	4019	8
120	5879	10
154	5613	0
101	5501	8
133	8914	7
9434	2020	3
107	7788	4
2	6327	0
1045	5866	7
8636	6003	15
185	6303	15
1105	2936	9
337	9471	20
101	7018	34
564	6724	3
107	2954	4
125	3207	13
132	4093	21
104	3378	10
133	3033	7
16	7043	2
12313	5409	30
113	6765	25
104	4758	5
12440	3114	3
301	4200	18
649	3711	29
652	4480	14
25287	5938	32
259	8522	5
115	2686	10
204	7621	14
13980	2518	10
236	1720	3
7052	4516	7
116	2069	0
259	2113	5
110	4001	5
105	4850	3
963	8586	2
172	7841	23
12	6293	3
101	1756	12
104	84	11
3512	8041	10
14	312	18
105	7927	8
1190	4320	17
101	9462	9
103	1197	36
101	1400	6
2077	6859	12
117	6423	2
12	7189	7
610	4698	20
501	1758	1
10359	3131	11
139	8582	20
10227	7448	3
102	2073	8
155	8129	6
10828	1157	0
561	6612	23
14	3829	9
365	272	9
3106	347	14
9391	9223	8
110	3468	9
110	1709	12
112	3971	5
703	7807	12
109	1572	9
125	4778	4
400	1035	1
101	8795	1
21662	6887	2
121	479	2
242	584	19
101	4121	4
101	7414	3
101	1982	18
308	8313	8
6594	7642	21
9	257	16
2707	7835	6
1776	4027	8
103	9014	12
253	9945	0
3346	8758	0
102	4340	7
894	4839	7
1171	3855	4
104	2134	6
419	3150	2
123	4417	0
912	5057	16
20855	5672	5
629	8476	5
8808	294	18
25353	1757	9
127	7727	2
5128	8432	8
122	8260	11
8231	2466	1
1142	7995	11
174	7237	3
12	822	10
20095	4502	15
148	5805	1
104	2256	16
11376	3695	0
870	9822	9
148	843	1
103	9627	4
119	8572	29
14	888	16
151	4804	19
104	5247	5
1223	3306	5
21	4955	8
4	3218	27
106	4359	7
15849	7949	20
12	1909	4
6031	8836	4
588	3285	5
14	1402	8
6209	7941	23
175	1608	13
14562	5622	7
10774	7809	17
14	8571	19
4020	4621	12
1530	2083	10
122	4043	5
4323	668	20
157	9348	12
107	6277	4
120	2739	7
926	9013	8
12	1111	24
12	5104	14
111	202	6
140	5538	15
3653	7494	1
4008	3045	3
444	2523	1
904	3957	4
115	9919	2
14	8016	7
106	5710	7
4725	8411	28
130	790	7
1027	9815	10
12481	2398	11
23854	9556	11
107	4672	9
120	8696	5
12298	7906	10
105	2559	14
21	500	8
110	3585	5
5316	5645	2
1495	2085	18
903	6067	3
276	6017	13
16361	8770	19
101	9530	19
239	7662	18
102	7349	4
12	4307	6
165	4656	2
14	693	30
1967	685	2
108	8166	24
152	5606	6
104	5695	7
102	4635	21
1515	8291	16
101	7062	5
1350	4327	21
20171	4544	4
14	1759	22
101	6035	14
102	5439	27
101	9844	21
203	235	1
157	7072	8
120	6390	11
113	5354	14
765	2919	5
113	680	4
278	4512	28
1289	548	16
4377	6805	15
118	1086	2
109	8644	4
136	367	4
107	2404	2
142	2749	3
143	9170	5
105	1853	5
14	5149	24
219	7645	0
110	5988	24
12	4153	10
106	4105	3
7859	570	8
14822	2242	23
1151	2029	11
155	2368	6
144	2867	10
270	2212	27
102	4727	15
113	5228	24
180	3992	26
149	875	15
106	4239	21
486	9246	10
101	790	4
101	8856	11
11912	8970	8
111	2369	13
4420	8065	20
102	4563	5
1041	7332	1
984	8796	7
3465	2239	2
112	1988	20
137	709	9
316	2534	21
1330	7690	2
12	7696	25
9624	7068	17
19315	3741	3
123	4646	0
13018	7922	6
5155	5038	1
25087	2264	1
12	4443	20
110	7463	3
119	183	14
14	728	16
14342	8879	14
26791	8961	27
185	2938	3
1507	5042	6
11859	3939	0
127	2665	2
62	3467	27
104	5622	3
109	9869	4
4428	2892	2
85	7341	20
104	7184	6
120	3920	9
113	5390	6
26146	4772	9
101	4537	4
101	3290	11
12	6333	17
115	1309	21
690	901	1
108	8609	22
12	7830	15
24685	1491	15
14	3349	11
123	4321	0
302	8500	11
301	7009	5
155	9986	6
101	1466	24
790	2472	5
111	8068	5
568	1387	7
14	6387	11
14	5074	14
14655	6440	1
153	9857	15
17758	836	6
26127	198	5
237	9334	5
641	9928	26
20824	7112	25
16018	5134	12
14	8155	4
5258	1521	11
16723	5991	7
1624	2850	0
101	3992	12
101	6618	6
118	8081	10
104	5053	6
444	8639	10
120	5823	3
130	1554	16
2077	3820	3
103	9754	9
356	3594	3
14	4240	9
16445	6241	4
104	405	4
10222	607	0
493	7879	8
120	857	3
104	8702	23
758	50	9
763	9483	4
109	6209	9
1040	3403	21
141	3546	2
13581	7608	16
1793	2396	6
13972	7715	0
104	850	4
304	4796	7
421	651	14
200	8184	12
668	5427	12
355	7310	11
329	9834	8
12	2832	20
122	6240	18
105	4347	28
108	7816	7
16366	6103	19
101	7379	4
111	8365	20
1861	7456	2
1511	9824	20
137	5039	12
103	3542	9
109	1537	14
227	3115	6
101	9301	24
1175	6602	4
113	7658	6
180	1566	4
103	9529	1
106	1998	14
323	2709	15
110	3148	18
121	2203	2
5497	4750	3
376	1108	1
102	4082	13
102	1334	20
101	84	3
110	4974	11
156	5893	8
103	5791	12
160	3310	0
2837	3343	10
115	6650	9
119	3129	6
350	3843	8
264	7890	5
101	4895	11
2673	776	4
14	3095	14
796	3702	8
5823	6797	4
156	2784	17
130	477	6
14	2620	16
2276	931	2
328	8219	41
106	9123	15
137	7981	5
347	1045	11
12	1491	11
130	7252	5
162	6442	0
131	612	33
16	6853	15
7989	913	14
1741	4758	3
101	4532	17
203	231	0
951	6345	5
159	7979	2
106	3430	13
18224	722	8
819	5760	5
105	9919	11
1642	8454	0
23694	1876	17
166	1713	21
102	5783	16
144	5275	4
133	6327	8
5839	3711	0
213	2130	6
104	4787	2
101	4402	7
351	9281	2
101	190	15
19669	10	10
144	5724	4
2068	4162	28
2320	3475	0
16626	77	2
1046	4453	4
145	1040	0
104	8759	19
132	3481	4
3538	7587	11
196	5492	20
23375	8066	21
2	5245	0
184	7455	0
116	1560	0
1387	8556	0
14	5490	19
848	5209	4
212	464	5
1033	4968	27
14906	1334	4
130	1008	10
101	8404	8
127	8067	3
123	4650	1
104	8594	13
1839	7041	2
20219	9135	24
110	9644	10
18513	5599	10
233	6655	0
117	5652	6
14	149	7
115	6388	13
209	7562	8
58	8530	20
144	9168	3
364	1019	6
109	5990	30
1084	1780	3
7597	9999	5
12	318	1
106	8320	7
103	631	8
163	4190	1
134	9690	6
19801	4099	13
3056	4033	22
164	3060	0
3075	8938	16
198	6482	11
126	2246	5
119	472	5
10474	8247	15
21	3806	10
12	3250	12
112	9572	6
105	5820	24
114	9502	1
102	3131	9
127	6794	1
24770	7759	10
111	2095	18
123	4333	1
1238	2910	8
1975	7569	7
151	8551	3
109	4969	16
435	419	22
518	8412	2
101	3536	6
14	8574	14
153	5165	15
214	5886	2
3638	5607	8
101	1365	9
170	1813	20
141	9533	2
928	3389	27
192	6307	17
982	5020	1
12	9692	10
236	9874	5
21370	3046	1
3901	4991	8
101	8658	4
14	3054	41
485	7133	3
156	4967	8
6178	577	6
194	7169	21
390	187	16
210	9597	0
15020	7937	13
157	5478	10
824	8609	23
109	455	4
159	109	9
325	7312	3
11833	1	3
332	4236	6
201	6741	12
160	3330	0
176	1263	2
14	3524	35
101	7486	16
104	8560	9
3503	982	4
176	4361	2
14	7856	6
23109	5439	12
106	2765	9
2814	9442	6
105	4374	8
289	5238	6
4245	7564	0
338	3515	6
25496	2448	2
107	3779	7
238	8467	9
9791	8328	2
21597	5266	1
398	7144	0
20749	4271	16
16015	9510	0
207	6666	4
109	769	16
102	7921	15
18587	2269	8
1283	3218	6
189	2563	2
9904	390	8
113	6227	35
2586	3044	17
323	3696	13
1133	6126	0
225	4653	19
104	569	6
107	7724	5
6870	6021	8
144	570	30
116	1661	6
20381	4064	18
1319	6196	4
108	8163	5
21	9363	4
9	8641	26
994	8213	16
2607	3640	6
180	1950	30
2422	7324	23
754	5232	8
17337	9988	7
585	8236	4
14	602	15
14623	3659	13
148	9676	15
289	957	10
1060	3752	5
181	4598	8
251	4061	15
14027	7252	6
203	267	0
2030	1498	7
109	2351	5
107	5699	6
14	27	25
121	4599	3
494	3177	8
14	8304	10
103	9976	13
3124	5403	11
162	6342	0
26569	6432	5
13532	6817	0
14	9593	8
21847	1163	9
108	2088	9
352	99	25
107	9350	1
1441	3694	21
184	7411	0
116	2036	0
114	6296	3
101	6235	8
103	2847	19
110	4712	7
201	8604	2
101	4318	7
104	6841	7
12	7601	14
330	1643	14
14	3634	10
10624	2927	5
1800	8394	5
5634	8858	4
2154	344	30
101	1244	15
837	9358	1
826	6037	20
3438	4168	5
11400	5920	1
108	5899	4
21643	9884	14
3178	4503	8
8594	6894	15
14189	7940	3
101	182	7
241	334	8
26107	1955	3
109	2472	7
16	3883	7
304	8923	6
197	5115	8
117	9533	1
12	8255	4
7	6531	2
17	7694	14
8517	7309	18
799	8081	1
16296	5878	9
138	7397	1
102	4880	12
137	5601	20
26945	4662	2
115	3641	13
4394	6140	3
112	3459	6
1551	4646	24
12	9301	12
1889	9885	5
1435	7518	14
106	8096	10
14	5822	10
179	3132	4
121	1719	12
107	7264	6
101	6001	10
101	9878	17
12	343	6
1019	5059	3
127	2572	4
9455	2611	4
111	2240	3
215	8538	0
7537	9958	19
101	8180	5
101	1659	20
102	4086	4
21921	9673	8
151	4106	15
24699	999	16
101	1950	8
147	7058	6
103	3126	8
519	1914	1
14	6962	7
7790	564	4
129	3121	4
222	8248	11
114	8889	4
331	8973	2
246	3456	29
1704	8179	7
105	7135	4
116	2137	0
101	3419	5
434	1145	19
7953	5593	9
159	3790	13
111	3043	11
5586	1429	14
14	5689	8
14	6870	15
14	3220	5
706	6757	5
12	5174	4
14	9787	15
475	6118	15
207	5166	2
818	5417	14
957	918	0
785	2860	11
254	1363	17
223	7422	3
989	5103	7
14	3036	17
2655	2409	1
8	4481	6
103	3412	22
12234	4702	6
6060	8089	9
166	8023	3
101	1817	10
2474	5772	25
19764	3345	2
217	3928	8
103	8820	8
4364	1722	2
221	6585	27
2174	9984	3
118	9080	3
114	7891	6
8782	3054	21
193	7855	6
23863	2121	11
102	6807	6
154	5537	0
26330	8714	14
102	7513	4
132	7090	9
1474	4651	7
14	598	14
3090	6518	4
16	5024	1
146	2583	6
8128	2293	10
346	6423	31
109	1933	21
109	6923	6
611	8530	9
1130	615	8
148	2026	11
14	8601	23
130	1817	9
12	1021	8
717	369	7
14	7313	11
14	7540	23
111	9995	5
109	7590	14
102	7376	2
138	2440	2
12	1780	10
179	4979	19
14	1275	6
2176	5473	18
103	5119	9
137	7178	4
4633	2904	18
379	2195	8
106	9454	6
12	9531	19
117	3261	2
390	9656	14
177	9736	2
107	4033	2
486	9238	2
14306	7431	4
135	2346	15
112	7876	15
113	4687	14
880	7525	4
617	9974	10
12	890	10
115	7898	14
126	6765	12
3262	7162	14
476	5772	13
103	51	3
106	8900	12
253	9877	0
23270	2588	2
1206	6818	8
16220	9936	0
261	6215	5
124	9998	5
123	4365	0
101	2396	3
444	3121	19
6254	7067	8
14	22	12
257	8	7
1385	8422	0
167	947	13
133	2715	3
111	2958	5
127	5153	13
151	15	1
101	3382	11
117	252	1
3801	5777	14
4094	8203	3
660	7177	11
14	2846	15
848	9905	12
4567	6969	4
124	6254	9
2289	9986	4
14	3280	13
21134	6853	4
105	5428	9
1746	6577	20
103	2648	10
119	6424	5
134	1437	14
1	4144	11
241	8582	10
1135	2573	10
2625	924	16
2572	8182	11
12	404	12
12	6969	1
124	1705	12
1064	704	8
26885	4839	11
25319	5798	28
146	8031	2
24595	3029	23
159	2087	13
101	8440	19
2487	9295	7
14	5918	10
685	7577	3
107	1225	1
136	2019	2
12972	6165	0
101	8889	5
103	2426	22
14	760	10
117	1525	3
122	9646	25
438	6444	12
5327	3585	6
25534	7530	4
8685	1095	2
2952	7355	22
610	2195	11
269	9053	7
17091	729	1
102	2335	4
523	5992	7
380	2938	2
2446	6227	9
2151	7895	17
111	2180	11
600	5214	2
4388	2246	11
324	1686	3
101	4959	10
118	8920	3
1503	857	5
122	9647	13
261	2405	9
117	3797	18
124	6989	1
21	9535	5
103	1875	5
298	8712	3
115	8081	22
50	1195	7
14	8277	13
10569	4882	10
106	6473	10
194	1189	7
24674	348	14
304	3551	11
317	6888	21
101	7543	13
14969	4238	19
1981	2481	7
12	112	4
115	179	15
8434	9078	4
12	8219	23
244	6537	19
20277	6166	1
121	2267	3
153	7555	3
6145	6813	0
191	4236	7
101	6392	25
8805	2619	1
220	9013	10
1104	8056	21
974	5239	17
22521	3815	5
106	7625	14
4322	8309	15
157	7909	10
102	5713	7
104	5008	9
111	8015	7
6094	5640	3
8093	2149	3
115	2268	12
4223	4932	12
104	6896	26
1134	70	13
111	4100	10
5687	723	0
104	8945	4
109	9798	6
475	3426	4
2	8850	14
14	4902	33
2129	1707	1
106	7338	4
219	7569	0
21971	4792	2
101	4596	16
16	7499	12
191	8867	12
3208	538	0
102	8119	2
118	7547	5
6744	2741	6
104	219	1
168	3288	14
110	631	35
205	9448	0
105	2106	8
121	4187	2
467	1048	2
165	7645	3
14	4574	12
221	9823	1
28	8129	4
774	8318	6
11147	1036	6
15974	7968	26
26864	1443	5
107	9645	2
123	4269	0
12803	4421	13
103	4824	11
24567	7344	2
14	530	6
134	411	28
12	6832	7
138	9834	2
2205	8701	13
101	6868	1
6755	6564	6
13076	3524	12
187	7916	1
113	4079	11
2564	6671	16
15953	4573	8
118	2781	7
14	438	12
3750	4228	8
128	8047	8
24061	6793	28
4207	1869	3
7765	3887	15
130	3771	4
185	23	6
467	2609	17
1847	8889	2
119	1845	12
3669	9808	11
481	5071	0
538	1675	18
806	1700	15
176	7941	22
110	4640	14
343	5144	5
235	5080	1
14	7606	9
230	9447	6
138	329	5
132	3993	7
269	3665	1
279	2531	3
113	2370	3
954	8276	4
123	4714	0
5164	1855	15
168	5874	1
4132	3951	1
239	6310	5
112	325	7
115	9073	3
14	3292	12
129	8444	13
104	4081	3
102	1759	10
12	3447	10
14104	7650	4
110	7272	18
2617	2875	33
723	7289	0
158	9667	1
210	9754	0
1491	3696	3
199	6525	2
12	863	13
4288	4970	18
3026	7522	8
2687	7750	13
101	4371	9
125	108	3
104	1559	6
108	6540	19
2346	6190	9
12	251	7
934	7624	13
120	7634	6
101	5497	1
101	6550	6
136	33	1
1685	8641	21
12	9467	8
14	7307	33
175	3277	1
111	9805	8
12	3568	8
14	5458	9
103	9176	9
703	2359	11
140	8461	3
2506	9286	6
817	8528	24
6783	1538	12
102	1624	8
104	9276	23
102	7413	5
109	5221	12
118	8211	2
263	1758	20
4418	5378	3
101	9816	14
403	7362	20
124	4036	10
1337	7547	2
110	3649	4
9079	9824	18
731	4237	6
23030	7295	26
919	7053	6
122	640	11
26803	3236	20
179	5627	28
1456	1481	4
325	2262	3
101	9459	20
116	1620	0
2992	3932	2
104	6333	13
466	1627	7
103	3797	27
14	1967	42
1484	6545	6
120	669	17
16	9991	5
140	9454	13
112	3236	4
261	8206	18
3672	1777	18
145	1116	0
4818	3126	4
18199	4938	4
6123	8838	2
7386	3675	5
16251	588	7
105	5587	16
153	9920	26
3331	4006	4
13033	8119	7
14	5213	25
24228	7974	25
14	1076	13
4426	4719	5
161	9711	6
24201	8589	3
3204	273	18
7190	9374	11
16607	6369	18
244	7270	28
21	8278	28
12	9233	4
17297	8408	14
107	6924	1
22670	4147	25
203	171	0
332	2120	15
105	1916	16
14116	2182	5
8	2511	24
2182	3314	5
15534	9025	0
21430	9360	1
14619	7994	1
3466	6001	16
9931	398	0
106	2369	17
2317	2905	0
6273	3051	26
14	1652	15
2365	1466	19
1143	2618	6
138	5732	4
450	1972	8
164	3000	0
322	2768	7
1205	7851	1
224	2526	0
111	2277	4
3922	5543	8
4293	7883	12
578	1976	9
101	7099	10
9738	3699	12
2347	1711	10
109	6532	15
20822	1638	15
1300	325	10
14	7610	8
2547	5990	11
199	3766	14
14	4437	15
108	233	14
282	3239	9
12	1304	9
1663	2714	13
771	445	1
14	6014	17
106	4751	22
3357	2555	9
242	1779	28
156	2258	5
103	9191	11
877	7609	10
102	6916	5
104	934	4
102	7370	7
118	3978	8
2055	8026	0
150	5392	0
103	8259	1
835	1789	14
106	6169	3
234	5860	27
153	5206	5
365	9665	1
3567	1967	41
101	1674	9
102	9091	13
346	5824	1
3841	916	24
101	9988	6
120	8869	26
101	7618	24
101	6446	6
101	8717	4
136	5950	23
104	4937	6
106	1981	12
4445	6845	6
116	3353	48
8556	6046	22
137	9808	9
2328	5628	0
134	2817	8
106	8701	1
25369	6563	6
16	402	6
377	8522	1
101	7329	18
15765	6850	12
21427	4383	5
269	5569	11
2844	7095	7
14	9805	16
108	7355	7
4391	5790	7
258	4787	5
1975	6407	7
279	3408	4
166	4360	15
21028	2569	8
1215	5517	19
156	2133	7
14	8742	12
676	7506	5
295	1505	33
472	270	4
141	37	13
123	4048	0
10127	8755	4
6906	5737	6
1574	4000	17
103	9677	1
126	894	14
3174	6210	6
107	1274	2
101	2085	12
16	1407	12
144	2181	13
363	9770	5
110	5204	9
12278	7079	5
106	848	6
113	2296	6
435	2034	22
129	8708	15
101	6669	14
114	3212	15
247	7368	2
259	9052	2
105	6241	11
13086	6213	0
145	1252	0
1705	3585	12
132	4687	29
111	8535	16
12796	562	21
164	3145	0
6530	3248	3
7	9457	0
106	3313	7
26056	7102	6
107	8784	3
129	9860	11
116	1772	0
107	7869	3
2241	2214	4
113	9943	8
146	5572	2
12345	5780	0
136	6302	2
132	8907	12
220	7489	7
102	4617	24
205	9308	1
109	2103	5
594	1775	6
7611	1429	9
14	6731	8
131	3875	1
3527	7447	3
668	1000	8
109	1916	8
62	3089	4
15843	3723	8
104	6502	7
1482	4003	0
131	5674	6
12	333	3
9	6901	8
540	9131	0
14	679	19
14831	2242	19
104	6851	25
20393	2345	6
140	3710	5
103	9732	5
22900	4003	7
108	1788	6
106	4050	15
14	231	17
3617	7595	5
121	6698	14
165	3329	2
102	32	14
992	2867	5
135	2232	24
10110	482	0
147	2343	3
110	479	7
2296	1379	10
531	510	2
18074	4252	4
110	1238	5
927	9357	1
105	8870	1
1602	1173	5
211	3652	0
101	430	7
57	2829	0
3155	4605	16
103	8160	7
741	6950	5
3819	9642	5
21721	2965	7
101	5192	7
175	9016	17
1040	5439	20
141	7823	6
127	432	6
5238	5184	7
4559	7700	5
2738	8769	15
129	6020	9
111	6455	1
1813	7573	1
101	6564	17
26750	5712	4
14	4044	7
879	1460	19
24479	5027	5
112	5143	6
112	7990	3
117	9632	6
102	2336	6
